fight_id,datetime,label,is_draw,red_id,red_kd,red_ss,red_ss_attempted,red_total,red_total_attempted,red_td,red_td_attempted,red_sub_attempted,red_control_min,red_control_sec,red_ss_head,red_ss_head_attempted,red_ss_body,red_ss_body_attempted,red_ss_leg,red_ss_leg_attempted,red_ss_distance,red_ss_distance_attempted,red_ss_clinch,red_ss_clinch_attempted,red_ss_ground,red_ss_ground_attempted,blue_id,blue_kd,blue_ss,blue_ss_attempted,blue_total,blue_total_attempted,blue_td,blue_td_attempted,blue_sub_attempted,blue_control_min,blue_control_sec,blue_ss_head,blue_ss_head_attempted,blue_ss_body,blue_ss_body_attempted,blue_ss_leg,blue_ss_leg_attempted,blue_ss_distance,blue_ss_distance_attempted,blue_ss_clinch,blue_ss_clinch_attempted,blue_ss_ground,blue_ss_ground_attempted
43496ff308e681a0,1567832400,0,0,49858bf46dabf6fb,0,6,26,6.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,5,3.0,5,6,25,0.0,0.0,0.0,1.0,447f9858ae78f921,1.0,10.0,23.0,10.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,2.0,6.0,7.0,7.0,10.0,23.0,0.0,0.0,0.0,0.0
bd5edc0bfa0db8c8,1211605200,1,0,f7a7f7118d4b01b6,1,41,60,67.0,87.0,1.0,1.0,0.0,2.0,55.0,18.0,34.0,6.0,7,17.0,19,34,47,1.0,1.0,6.0,12.0,2f732dd9210d301f,0.0,16.0,53.0,39.0,76.0,0.0,7.0,2.0,0.0,19.0,2.0,35.0,11.0,11.0,3.0,7.0,5.0,38.0,11.0,15.0,0.0,0.0
8e51f8648840eb38,1155790800,1,0,d512d9f204059f57,0,1,4,1.0,4.0,1.0,1.0,1.0,0.0,37.0,1.0,4.0,0.0,0,0.0,0,1,4,0.0,0.0,0.0,0.0,c4b9296214f4c09c,0.0,0.0,2.0,9.0,11.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10b31e991c2d0d4e,1564203600,1,0,2c9d00968f818270,1,80,154,89.0,166.0,0.0,0.0,0.0,1.0,19.0,42.0,95.0,27.0,44,11.0,15,38,99,42.0,55.0,0.0,0.0,3fa7688bfe48a493,0.0,39.0,79.0,41.0,81.0,0.0,1.0,0.0,0.0,2.0,24.0,62.0,7.0,8.0,8.0,9.0,35.0,68.0,4.0,11.0,0.0,0.0
5c8d9d893d163d51,1596862800,1,0,06a80a685ea98573,0,36,73,45.0,82.0,2.0,5.0,0.0,1.0,2.0,30.0,61.0,5.0,10,1.0,2,28,62,5.0,8.0,3.0,3.0,e87a13e02c01331d,0.0,44.0,105.0,54.0,118.0,2.0,9.0,1.0,1.0,55.0,28.0,86.0,7.0,9.0,9.0,10.0,36.0,96.0,8.0,9.0,0.0,0.0
66a99e85803efd92,1377925200,0,0,a01e84abefd85ec0,0,21,59,21.0,59.0,0.0,1.0,0.0,0.0,0.0,13.0,50.0,1.0,1,7.0,8,21,59,0.0,0.0,0.0,0.0,203c957eac95dd87,2.0,26.0,75.0,26.0,75.0,1.0,1.0,0.0,0.0,13.0,24.0,71.0,2.0,3.0,0.0,1.0,15.0,62.0,3.0,3.0,8.0,10.0
904cf687d22bb486,1665810000,1,0,e8b731feff72294b,0,153,311,193.0,353.0,0.0,0.0,0.0,0.0,0.0,101.0,243.0,33.0,45,19.0,23,143,298,9.0,12.0,1.0,1.0,36541f1e6c5d4955,0.0,126.0,264.0,148.0,288.0,2.0,10.0,0.0,3.0,29.0,103.0,235.0,17.0,22.0,6.0,7.0,124.0,261.0,0.0,1.0,2.0,2.0
12c600dc64edb403,1428123600,1,0,029eaff01e6bb8f0,2,24,50,29.0,56.0,0.0,0.0,0.0,0.0,46.0,20.0,45.0,1.0,2,3.0,3,20,41,1.0,2.0,3.0,7.0,f53d4f21d1b5f2dc,0.0,20.0,56.0,20.0,56.0,0.0,2.0,0.0,0.0,58.0,12.0,46.0,5.0,7.0,3.0,3.0,16.0,52.0,4.0,4.0,0.0,0.0
4d3cd5ecf4276c92,1421560800,0,0,7b39035fae7268b8,0,100,212,115.0,227.0,0.0,0.0,0.0,0.0,26.0,54.0,155.0,41.0,51,5.0,6,72,175,28.0,37.0,0.0,0.0,cb52f9490c2dc069,1.0,66.0,141.0,109.0,187.0,0.0,2.0,0.0,3.0,29.0,44.0,113.0,19.0,22.0,3.0,6.0,40.0,110.0,25.0,29.0,1.0,2.0
6cd44e1b2d093ea4,1623474000,1,0,1338e2c7480bdf9e,0,96,181,122.0,208.0,0.0,0.0,0.0,0.0,36.0,44.0,118.0,11.0,20,41.0,43,85,168,10.0,11.0,1.0,2.0,7acbb0972e75281a,0.0,58.0,176.0,91.0,211.0,4.0,14.0,0.0,6.0,55.0,42.0,158.0,7.0,8.0,9.0,10.0,58.0,176.0,0.0,0.0,0.0,0.0
26e6a2705a1e9e72,1473483600,0,0,a8c9d16fe2a14d72,0,0,1,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,9e50097a89442158,0.0,20.0,32.0,26.0,39.0,1.0,1.0,2.0,2.0,11.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0
8af87933e6409e24,1316840400,0,0,b13da0b1a3aed3e7,0,29,82,39.0,94.0,0.0,2.0,0.0,3.0,8.0,13.0,59.0,13.0,19,3.0,4,15,62,7.0,13.0,7.0,7.0,c80095f6092271a7,0.0,46.0,84.0,80.0,120.0,4.0,6.0,2.0,3.0,5.0,31.0,62.0,10.0,15.0,5.0,7.0,20.0,51.0,17.0,20.0,9.0,13.0
e1d33aa47b35d021,1369458000,1,0,032cc3922d871c7f,0,23,40,46.0,68.0,21.0,27.0,2.0,10.0,29.0,16.0,32.0,3.0,4,4.0,4,6,11,2.0,4.0,15.0,25.0,e14b5aa06eea9653,0.0,11.0,30.0,18.0,39.0,1.0,1.0,0.0,1.0,37.0,8.0,27.0,3.0,3.0,0.0,0.0,4.0,21.0,4.0,4.0,3.0,5.0
9f5c84d05107f42b,1419055200,0,0,92a9aa9c93192871,0,37,97,77.0,140.0,1.0,6.0,1.0,2.0,43.0,25.0,80.0,8.0,13,4.0,4,19,71,14.0,20.0,4.0,6.0,ed209f6618c82e41,0.0,30.0,52.0,65.0,93.0,5.0,6.0,0.0,7.0,53.0,21.0,42.0,3.0,4.0,6.0,6.0,19.0,39.0,3.0,3.0,8.0,10.0
344d60564cd136ff,1654318800,0,0,5bf31a46becc1204,1,31,62,42.0,74.0,0.0,0.0,0.0,1.0,43.0,17.0,45.0,12.0,14,2.0,3,26,55,1.0,2.0,4.0,5.0,710f0f8c5d5c9d41,2.0,75.0,152.0,94.0,171.0,0.0,0.0,0.0,2.0,13.0,32.0,95.0,16.0,22.0,27.0,35.0,54.0,121.0,0.0,0.0,21.0,31.0
c16403197580e0af,1270011600,1,0,6f81b6de2557739a,0,24,57,79.0,125.0,5.0,6.0,0.0,10.0,1.0,19.0,52.0,5.0,5,0.0,0,3,24,1.0,1.0,20.0,32.0,cce79e827569f26e,0.0,20.0,50.0,32.0,63.0,3.0,4.0,0.0,3.0,7.0,13.0,42.0,2.0,2.0,5.0,6.0,8.0,27.0,7.0,16.0,5.0,7.0
235e4c69d5d945e8,1139032800,1,0,fa315e6c77eee106,1,7,10,7.0,10.0,0.0,0.0,0.0,0.0,11.0,3.0,4.0,2.0,3,2.0,3,4,7,2.0,2.0,1.0,1.0,27fc9218a3653e3c,0.0,4.0,7.0,8.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0
f0b42c9e55025ad3,1201932000,1,0,1ff9589f9065a9ed,0,2,3,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0,2.0,2,2,3,0.0,0.0,0.0,0.0,513c6f1715e547a8,0.0,16.0,24.0,32.0,40.0,1.0,1.0,0.0,1.0,8.0,16.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,23.0
8f120352072bd5ed,1395550800,1,0,fa37628269132d1a,1,5,23,5.0,23.0,0.0,0.0,0.0,0.0,18.0,4.0,21.0,1.0,2,0.0,0,3,17,2.0,5.0,0.0,1.0,9f755fb04cc21499,0.0,11.0,22.0,12.0,23.0,0.0,2.0,0.0,0.0,4.0,5.0,13.0,3.0,4.0,3.0,5.0,7.0,16.0,4.0,6.0,0.0,0.0
b079f3d5ad290afb,1418364000,1,0,12f91bfa8f1f723b,0,109,223,147.0,271.0,2.0,4.0,0.0,5.0,40.0,41.0,119.0,27.0,41,41.0,63,70,164,30.0,44.0,9.0,15.0,165c244bcca3ed26,0.0,58.0,111.0,63.0,116.0,0.0,3.0,0.0,0.0,42.0,22.0,60.0,17.0,22.0,19.0,29.0,50.0,97.0,8.0,14.0,0.0,0.0
edcb573f1462846e,1400907600,0,0,2c99576fefe53c7c,0,64,273,68.0,277.0,0.0,0.0,0.0,0.0,0.0,42.0,226.0,13.0,34,9.0,13,61,270,3.0,3.0,0.0,0.0,c849740a3ff51931,2.0,140.0,309.0,169.0,344.0,0.0,3.0,2.0,3.0,38.0,99.0,260.0,17.0,21.0,24.0,28.0,120.0,277.0,1.0,2.0,19.0,30.0
e22d5aab3d099c7c,1605938400,0,0,8a1f3b5c526cd6e6,0,83,199,105.0,222.0,0.0,2.0,0.0,0.0,41.0,44.0,145.0,19.0,32,20.0,22,81,197,2.0,2.0,0.0,0.0,9d19d9e4aa2662e8,0.0,50.0,147.0,58.0,155.0,0.0,7.0,0.0,1.0,28.0,24.0,97.0,7.0,23.0,19.0,27.0,50.0,146.0,0.0,1.0,0.0,0.0
791b8b3a475487e9,1296885600,1,0,236a37d96d476164,1,19,37,33.0,51.0,2.0,4.0,1.0,3.0,59.0,15.0,33.0,3.0,3,1.0,1,6,17,4.0,9.0,9.0,11.0,6e0273f9478be71e,0.0,12.0,36.0,24.0,51.0,0.0,0.0,0.0,0.0,13.0,3.0,22.0,9.0,13.0,0.0,1.0,1.0,18.0,11.0,18.0,0.0,0.0
e5279358b128c2ac,1602910800,0,0,72db2a14ffa73ece,0,52,126,69.0,151.0,5.0,16.0,0.0,3.0,29.0,42.0,112.0,6.0,10,4.0,4,37,103,4.0,4.0,11.0,19.0,7772b283d288dbe2,1.0,37.0,86.0,43.0,93.0,0.0,1.0,0.0,0.0,1.0,12.0,48.0,12.0,24.0,13.0,14.0,35.0,84.0,0.0,0.0,2.0,2.0
50eb4822a74a417e,1361599200,1,0,89a407032911e27e,0,18,31,77.0,108.0,5.0,8.0,1.0,12.0,2.0,16.0,27.0,2.0,2,0.0,2,1,5,5.0,7.0,12.0,19.0,e6c5908910cc26e4,0.0,36.0,52.0,170.0,213.0,1.0,1.0,0.0,0.0,55.0,18.0,32.0,10.0,11.0,8.0,9.0,1.0,10.0,17.0,20.0,18.0,22.0
fb34734f84d0a14d,1552111200,0,0,c7d297714d9ab1a4,0,58,142,64.0,148.0,1.0,1.0,0.0,0.0,20.0,42.0,121.0,10.0,14,6.0,7,54,133,2.0,3.0,2.0,6.0,3143bf892608139a,0.0,98.0,223.0,113.0,239.0,1.0,1.0,0.0,2.0,51.0,35.0,138.0,27.0,40.0,36.0,45.0,78.0,197.0,19.0,23.0,1.0,3.0
e93d07a18ca847c8,1329285600,1,0,ebc1f40e00e0c481,1,47,81,82.0,124.0,1.0,1.0,0.0,0.0,55.0,26.0,59.0,5.0,5,16.0,17,39,69,0.0,0.0,8.0,12.0,cbd6f1abf955e628,0.0,51.0,74.0,51.0,74.0,0.0,0.0,0.0,0.0,6.0,16.0,33.0,13.0,15.0,22.0,26.0,51.0,74.0,0.0,0.0,0.0,0.0
6d04fbef6b8e4551,1480140000,1,0,e1147d3d2dabe1ce,1,33,58,35.0,60.0,0.0,0.0,0.0,0.0,7.0,30.0,55.0,2.0,2,1.0,1,20,39,7.0,10.0,6.0,9.0,b1a3e0aca758b322,0.0,19.0,42.0,25.0,48.0,0.0,3.0,0.0,1.0,12.0,18.0,41.0,1.0,1.0,0.0,0.0,9.0,25.0,10.0,17.0,0.0,0.0
6d47170d069df8bb,1462683600,1,0,0e21976afc92e4d1,1,21,44,21.0,44.0,0.0,0.0,0.0,0.0,1.0,16.0,36.0,5.0,8,0.0,0,16,35,5.0,9.0,0.0,0.0,f215cfbd4ba3c270,0.0,12.0,33.0,12.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,4.0,9.0,12.0,12.0,33.0,0.0,0.0,0.0,0.0
b53fd8bce62aa1c6,1498366800,1,0,4b47e71384a9522f,0,64,174,76.0,186.0,0.0,0.0,0.0,0.0,1.0,31.0,129.0,26.0,38,7.0,7,63,173,1.0,1.0,0.0,0.0,a2b12c3f3d60ff69,0.0,32.0,151.0,32.0,151.0,0.0,5.0,0.0,0.0,29.0,26.0,139.0,5.0,11.0,1.0,1.0,31.0,148.0,1.0,3.0,0.0,0.0
4f4806952ba2a72c,1501304400,0,0,a0c64f272b65d441,0,31,87,65.0,123.0,1.0,2.0,1.0,0.0,37.0,26.0,79.0,5.0,8,0.0,0,19,73,1.0,2.0,11.0,12.0,81d9df19e255b8b6,0.0,27.0,80.0,32.0,87.0,5.0,8.0,1.0,3.0,38.0,15.0,66.0,7.0,9.0,5.0,5.0,20.0,72.0,2.0,3.0,5.0,5.0
cfbaeb80b5ff7c00,1621054800,0,0,22a92d7f62195791,0,15,34,37.0,59.0,0.0,0.0,1.0,0.0,5.0,10.0,29.0,5.0,5,0.0,0,6,23,1.0,1.0,8.0,10.0,08af939f41b5a57b,0.0,23.0,55.0,76.0,142.0,3.0,6.0,1.0,12.0,15.0,16.0,48.0,3.0,3.0,4.0,4.0,15.0,44.0,1.0,1.0,7.0,10.0
410e3163827d6d3b,1402117200,0,0,af62f99eb7606308,0,10,42,21.0,55.0,1.0,2.0,0.0,1.0,33.0,7.0,35.0,2.0,5,1.0,2,10,38,0.0,4.0,0.0,0.0,5ef0088c1b19beeb,0.0,7.0,35.0,17.0,46.0,2.0,4.0,2.0,2.0,39.0,5.0,32.0,2.0,3.0,0.0,0.0,5.0,29.0,2.0,6.0,0.0,0.0
6fbd9d599d638106,1382763600,1,0,172c2135e70f87b7,2,39,108,42.0,111.0,1.0,1.0,1.0,0.0,46.0,30.0,93.0,6.0,8,3.0,7,27,94,4.0,4.0,8.0,10.0,8a70ceb3edbe757b,0.0,26.0,67.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,16.0,54.0,2.0,3.0,8.0,10.0,26.0,67.0,0.0,0.0,0.0,0.0
88f36fa2945ccac5,1508562000,0,0,cbf1c7ba5408a66f,0,35,74,49.0,88.0,0.0,0.0,0.0,0.0,17.0,12.0,39.0,21.0,33,2.0,2,20,59,15.0,15.0,0.0,0.0,d317a5e2b3f88c5f,0.0,38.0,95.0,55.0,113.0,2.0,7.0,0.0,3.0,45.0,15.0,54.0,9.0,19.0,14.0,22.0,28.0,83.0,9.0,10.0,1.0,2.0
4fe799b4fa1afb76,1558155600,0,0,a0e75f4a13eb73f1,0,3,6,5.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1,0.0,0,2,4,1.0,2.0,0.0,0.0,39d91e95949de3d9,0.0,22.0,31.0,25.0,34.0,1.0,2.0,1.0,2.0,47.0,13.0,17.0,0.0,5.0,9.0,9.0,1.0,7.0,8.0,9.0,13.0,15.0
068e118edac9e057,1190437200,1,0,b9d0fd83bb8a147a,1,83,176,83.0,176.0,0.0,0.0,0.0,0.0,6.0,38.0,125.0,15.0,16,30.0,35,82,173,1.0,3.0,0.0,0.0,a390eb8a9b2df298,0.0,31.0,138.0,31.0,138.0,0.0,0.0,0.0,0.0,0.0,25.0,128.0,6.0,9.0,0.0,1.0,30.0,135.0,1.0,3.0,0.0,0.0
7dc551f8153bd053,1562389200,1,0,7c7332319c14094c,0,10,27,26.0,54.0,1.0,1.0,1.0,2.0,23.0,5.0,12.0,1.0,8,4.0,7,7,23,0.0,0.0,3.0,4.0,f97c5433c77522d3,0.0,22.0,46.0,28.0,53.0,1.0,2.0,0.0,2.0,56.0,13.0,34.0,4.0,5.0,5.0,7.0,7.0,17.0,2.0,3.0,13.0,26.0
509519d82e906c0f,1467867600,1,0,71002dbc1743b9a7,0,3,9,5.0,11.0,0.0,0.0,1.0,0.0,37.0,1.0,6.0,0.0,1,2.0,2,3,8,0.0,0.0,0.0,1.0,12f1b140e248bdb9,0.0,6.0,10.0,32.0,50.0,1.0,3.0,0.0,4.0,58.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0
c03d0d781df4ad2a,920613600,1,0,2f732dd9210d301f,0,26,42,92.0,111.0,2.0,5.0,0.0,,,22.0,36.0,4.0,6,0.0,0,0,2,2.0,6.0,24.0,34.0,946f341df6472ee0,0.0,2.0,4.0,9.0,11.0,0.0,0.0,3.0,,,1.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0
0f51869f98afa6c0,1623474000,0,0,aa72b0f831d0bfe5,0,24,36,33.0,45.0,1.0,1.0,0.0,1.0,30.0,9.0,20.0,11.0,12,4.0,4,14,25,1.0,1.0,9.0,10.0,792be9a24df82ed6,1.0,47.0,85.0,71.0,109.0,2.0,2.0,2.0,4.0,49.0,29.0,66.0,9.0,10.0,9.0,9.0,36.0,71.0,5.0,6.0,6.0,8.0
56ad1de1924984ad,1366434000,1,0,6bf5a7d3e081ade2,1,26,46,28.0,48.0,0.0,1.0,0.0,0.0,2.0,15.0,33.0,7.0,9,4.0,4,22,41,4.0,4.0,0.0,1.0,3b9f723e2720a238,0.0,27.0,76.0,32.0,82.0,1.0,1.0,0.0,0.0,54.0,15.0,55.0,6.0,11.0,6.0,10.0,22.0,69.0,2.0,4.0,3.0,3.0
3e4b8bd71e8bceb2,1597467600,0,0,d31cbcdd7d69536d,0,43,139,59.0,156.0,0.0,6.0,0.0,1.0,3.0,25.0,103.0,12.0,24,6.0,12,38,132,5.0,7.0,0.0,0.0,0de720c0f1d4ab9c,0.0,49.0,110.0,52.0,113.0,4.0,4.0,0.0,2.0,5.0,23.0,81.0,8.0,9.0,18.0,20.0,40.0,97.0,0.0,0.0,9.0,13.0
0a3e48cdd97267f4,1598072400,1,0,3df5493bb279226f,1,83,129,102.0,150.0,2.0,2.0,0.0,2.0,22.0,51.0,92.0,27.0,32,5.0,5,48,84,27.0,33.0,8.0,12.0,43a59ce3bb40449e,0.0,57.0,94.0,138.0,181.0,0.0,1.0,0.0,6.0,53.0,30.0,62.0,18.0,23.0,9.0,9.0,34.0,69.0,23.0,25.0,0.0,0.0
a5075f4eaee6036f,1611381600,0,0,193b9d1858bc4df3,0,8,19,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,8.0,12,8,19,0.0,0.0,0.0,0.0,4b93a88f3b1de35b,1.0,17.0,24.0,17.0,24.0,0.0,0.0,0.0,0.0,9.0,12.0,17.0,4.0,6.0,1.0,1.0,7.0,11.0,0.0,0.0,10.0,13.0
ab7934f39038ab27,1276318800,0,0,e9e1acc96536bb4f,0,5,5,17.0,20.0,0.0,2.0,0.0,1.0,39.0,1.0,1.0,1.0,1,3.0,3,2,2,2.0,2.0,1.0,1.0,56116a79e4deed06,0.0,13.0,18.0,24.0,30.0,1.0,2.0,2.0,4.0,36.0,11.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,10.0,12.0
e4d831dc318e4e98,1602306000,1,0,399afbabc02376b5,0,16,25,17.0,26.0,1.0,1.0,0.0,0.0,30.0,15.0,24.0,0.0,0,1.0,1,4,10,0.0,0.0,12.0,15.0,c9a94278df042f46,0.0,3.0,12.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0
23253ebb1d86d8b4,1475902800,1,0,cbd3e590a85b18c5,0,4,10,20.0,27.0,4.0,6.0,2.0,3.0,21.0,4.0,10.0,0.0,0,0.0,0,4,10,0.0,0.0,0.0,0.0,f50d95223751e6ca,0.0,6.0,15.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,3.0,5.0,4.0,11.0,1.0,1.0,1.0,3.0
fd47032108b85cf0,1662181200,1,0,1e4f273069fb9e85,0,60,108,111.0,162.0,3.0,7.0,0.0,6.0,48.0,34.0,81.0,13.0,14,13.0,13,45,78,2.0,3.0,13.0,27.0,b4c57a8c2b773e82,0.0,28.0,96.0,55.0,126.0,1.0,5.0,0.0,1.0,35.0,13.0,74.0,9.0,16.0,6.0,6.0,25.0,88.0,0.0,1.0,3.0,7.0
951d11f8684ed734,1281157200,0,0,484acc7b0f856ce9,0,30,45,54.0,72.0,0.0,0.0,1.0,0.0,0.0,17.0,30.0,13.0,15,0.0,0,20,34,10.0,11.0,0.0,0.0,8a8a84b743ae7699,0.0,28.0,55.0,96.0,132.0,3.0,6.0,0.0,11.0,49.0,24.0,49.0,1.0,2.0,3.0,4.0,3.0,14.0,4.0,8.0,21.0,33.0
86deadaab9905a03,1597467600,1,0,eee0ef3e2b14816b,0,114,185,138.0,216.0,5.0,5.0,0.0,5.0,9.0,49.0,113.0,64.0,71,1.0,1,90,160,22.0,22.0,2.0,3.0,1a08b01fdabb6ae2,0.0,114.0,226.0,185.0,298.0,0.0,1.0,0.0,0.0,0.0,63.0,152.0,35.0,54.0,16.0,20.0,76.0,182.0,38.0,44.0,0.0,0.0
733dcfec0cc9b439,1636174800,1,0,442c9011034ae1fd,1,18,28,22.0,32.0,0.0,0.0,0.0,0.0,37.0,11.0,21.0,5.0,5,2.0,2,14,22,4.0,6.0,0.0,0.0,e26bd53b751d61d9,0.0,22.0,50.0,24.0,54.0,0.0,1.0,0.0,0.0,47.0,16.0,44.0,3.0,3.0,3.0,3.0,20.0,48.0,2.0,2.0,0.0,0.0
93569f4876c20488,1421560800,1,0,1d00756835ca67c9,0,57,125,58.0,126.0,1.0,7.0,0.0,0.0,32.0,19.0,76.0,20.0,28,18.0,21,53,119,4.0,6.0,0.0,0.0,2676b28836a5a836,0.0,86.0,155.0,93.0,162.0,0.0,1.0,0.0,0.0,0.0,13.0,71.0,20.0,29.0,53.0,55.0,84.0,151.0,2.0,4.0,0.0,0.0
b56d1822b9f9a35f,1349413200,0,0,d1a1314976c50bef,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,e56daf7725a0b5ab,0.0,6.0,7.0,7.0,8.0,0.0,1.0,1.0,0.0,8.0,4.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0
4df8efe64e83f74e,1151125200,1,0,546015aa2ad945fd,0,2,4,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1,0.0,0,2,4,0.0,0.0,0.0,0.0,7215953cd5c6254d,1.0,4.0,20.0,7.0,23.0,0.0,0.0,0.0,0.0,20.0,4.0,19.0,0.0,0.0,0.0,1.0,4.0,18.0,0.0,0.0,0.0,2.0
48ac0e2cf3681cca,1312606800,0,0,98b80a717b9bda17,0,13,34,13.0,35.0,0.0,6.0,0.0,0.0,0.0,12.0,28.0,1.0,1,0.0,5,12,33,1.0,1.0,0.0,0.0,3c6976f8182d9527,1.0,37.0,98.0,41.0,104.0,0.0,0.0,0.0,0.0,22.0,30.0,88.0,4.0,6.0,3.0,4.0,19.0,72.0,5.0,7.0,13.0,19.0
60f3232bc7a73b15,1301115600,1,0,365fee2da473b177,1,20,36,107.0,135.0,4.0,5.0,2.0,12.0,45.0,17.0,32.0,0.0,0,3.0,4,3,5,4.0,5.0,13.0,26.0,473ce3aa581251a2,0.0,2.0,13.0,10.0,21.0,0.0,1.0,3.0,0.0,0.0,1.0,10.0,1.0,2.0,0.0,1.0,1.0,10.0,1.0,3.0,0.0,0.0
43682a646b9b956f,1485583200,0,0,7aa3d6964eff4877,0,27,58,27.0,58.0,0.0,0.0,0.0,0.0,1.0,14.0,40.0,5.0,9,8.0,9,27,58,0.0,0.0,0.0,0.0,bb1a2cdad6ff34db,0.0,31.0,95.0,46.0,112.0,2.0,4.0,4.0,3.0,24.0,22.0,78.0,1.0,4.0,8.0,13.0,22.0,84.0,0.0,0.0,9.0,11.0
18cdc16fc7ab7ce1,1453010400,1,0,05339613bf8e9808,1,52,110,56.0,115.0,1.0,5.0,0.0,1.0,6.0,29.0,81.0,17.0,20,6.0,9,39,93,13.0,16.0,0.0,1.0,0778f94eb5d588a5,0.0,15.0,71.0,19.0,75.0,1.0,1.0,0.0,0.0,24.0,10.0,64.0,2.0,4.0,3.0,3.0,9.0,63.0,6.0,8.0,0.0,0.0
851645c373f50e16,1551506400,0,0,effd9de9937996f8,0,34,51,60.0,79.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,18.0,19,4.0,4,10,24,24.0,27.0,0.0,0.0,f1b2aa7853d1ed6e,0.0,141.0,194.0,336.0,390.0,2.0,6.0,0.0,18.0,13.0,56.0,104.0,83.0,87.0,2.0,3.0,27.0,73.0,78.0,82.0,36.0,39.0
9cd172df74575fd4,1542434400,0,0,065eb44700e641a4,0,58,139,68.0,157.0,0.0,1.0,0.0,0.0,15.0,18.0,78.0,15.0,28,25.0,33,50,113,7.0,14.0,1.0,12.0,25af5e832f17b474,0.0,60.0,142.0,68.0,153.0,5.0,5.0,0.0,4.0,27.0,35.0,103.0,16.0,25.0,9.0,14.0,38.0,106.0,7.0,8.0,15.0,28.0
6b9f82291930bfec,1660971600,1,0,6d35bf94f7d30241,0,12,18,23.0,29.0,2.0,4.0,1.0,2.0,36.0,10.0,16.0,1.0,1,1.0,1,3,8,0.0,0.0,9.0,10.0,cdadae5363b66eef,0.0,11.0,15.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,5.0,7.0,11.0,15.0,0.0,0.0,0.0,0.0
e7d444e279914116,1190178000,1,0,d43a048a880efdff,1,53,101,208.0,256.0,0.0,1.0,1.0,1.0,27.0,24.0,68.0,11.0,13,18.0,20,22,59,29.0,40.0,2.0,2.0,6a92caba39b64752,0.0,45.0,104.0,76.0,135.0,4.0,6.0,0.0,6.0,59.0,32.0,88.0,12.0,15.0,1.0,1.0,22.0,69.0,18.0,26.0,5.0,9.0
37ae54e5a84fd646,1024722000,1,0,f2925e6db404bf1d,1,28,51,39.0,62.0,1.0,1.0,0.0,2.0,2.0,16.0,39.0,12.0,12,0.0,0,3,14,17.0,23.0,8.0,14.0,21b1132949f2a9b0,0.0,11.0,37.0,28.0,54.0,1.0,3.0,0.0,0.0,26.0,2.0,26.0,8.0,10.0,1.0,1.0,0.0,16.0,11.0,21.0,0.0,0.0
8d556e2826924946,1352527200,0,0,c23e3d4875340d8d,0,40,93,46.0,102.0,2.0,2.0,0.0,1.0,16.0,33.0,81.0,2.0,3,5.0,9,40,93,0.0,0.0,0.0,0.0,53ec9cb470e1a4ea,0.0,36.0,82.0,91.0,145.0,0.0,0.0,2.0,6.0,43.0,24.0,66.0,10.0,14.0,2.0,2.0,35.0,81.0,1.0,1.0,0.0,0.0
23ba0218f9f65e33,1491627600,1,0,08e908ed6d18d6a0,0,36,52,44.0,62.0,1.0,1.0,0.0,3.0,3.0,36.0,51.0,0.0,1,0.0,0,1,5,0.0,0.0,35.0,47.0,1971869b7e054261,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
